type,node,server,direct_path,node_to_dc,DC_to_server,stretch
IndirectionDC,node2.planetlab.mathcs.emory.edu,planetlab1.cs.du.edu,43.137,14.7167689953,26.235187622,0.949346422266
IndirectionDC,node2.planetlab.mathcs.emory.edu,planetlab1.arizona-gigapop.net,47.142,14.7167689953,20.8244156459,0.753917624225
IndirectionDC,node2.planetlab.mathcs.emory.edu,planetlab2.cs.uoregon.edu,72.948,14.7167689953,29.0883529084,0.600497915004
IndirectionDC,node2.planetlab.mathcs.emory.edu,planetlab2.arizona-gigapop.net,47.145,14.7167689953,20.8828199276,0.755108472222
IndirectionDC,node2.planetlab.mathcs.emory.edu,planetlab01.cs.washington.edu,68.502,14.7167689953,19.404631784,0.498108095812
IndirectionDC,node2.planetlab.mathcs.emory.edu,planetlab4.cs.uoregon.edu,72.920,14.7167689953,29.1121800724,0.60105525326
IndirectionDC,node2.planetlab.mathcs.emory.edu,planetlabone.ccs.neu.edu,42.572,13.3246602671,13.3246602671,0.625982348356
IndirectionDC,node2.planetlab.mathcs.emory.edu,planetlab2.cs.du.edu,43.121,14.7167689953,26.3286050795,0.951865079075
IndirectionDC,node2.planetlab.mathcs.emory.edu,planetlab2.cs.pitt.edu,27.645,13.0832415136,13.0832415136,0.946517743795
IndirectionDC,node2.planetlab.mathcs.emory.edu,planetlab1.cs.uml.edu,57.868,14.7167689953,28.3003219254,0.743365779372
IndirectionDC,planetlab1.cs.uml.edu,planetlab2.cs.ucla.edu,94.583,10.2241013081,56.0082846411,0.70025676865
IndirectionDC,planetlab1.cs.uml.edu,planetlab1.cs.uoregon.edu,86.254,28.3003219254,28.9460027832,0.663694723823
IndirectionDC,planetlab1.cs.uml.edu,planetlab2.cs.uoregon.edu,85.731,28.3003219254,29.0883529084,0.669404005947
IndirectionDC,planetlab1.cs.uml.edu,planetlab2.utdallas.edu,59.346,10.6554155302,33.9559641068,0.751716706046
IndirectionDC,planetlab1.cs.uml.edu,node1.planetlab.mathcs.emory.edu,51.490,15.0971407902,15.0971407902,0.586410595852
IndirectionDC,planetlab1.cs.uml.edu,planetlab4.cs.uoregon.edu,85.773,28.3003219254,29.1121800724,0.669354015807
IndirectionDC,planetlab1.cs.uml.edu,planetlab1.cs.ucla.edu,96.962,10.4287188979,56.1090996105,0.686225722535
IndirectionDC,planetlab1.cs.uml.edu,planetlab2.cs.pitt.edu,36.825,13.0832415136,13.0832415136,0.710563014995
IndirectionDC,planetlab1.cs.uml.edu,node2.planetlab.mathcs.emory.edu,51.719,14.7167689953,14.7167689953,0.569104932242
IndirectionDC,planetlab2.unl.edu,planetlab2.cs.uml.edu,220.690,30.5934049011,39.7775383973,0.31886783859
